"Gender" "Race" "Hisp" "Age" "Relate"
"2" "2" "1" "17" "3"
"2" "2" "1" "12" "3"
"2" "1" "1" "23" "3"
"2" "1" "1" "68" "2"
"1" "1" "1" "47" "13"
"1" "1" "1" "53" "12"
"2" "1" "1" "36" "6"
"2" "1" "1" "39" "2"
"2" "1" "1" "10" "12"
"2" "1" "1" "7" "11"
"2" "1" "1" "62" "2"
"1" "1" "1" "71" "2"
"1" "1" "1" "37" "2"
"1" "1" "1" "19" "3"
"1" "1" "1" "16" "3"
"1" "1" "1" "50" "2"
"2" "1" "2" "15" "3"
"1" "1" "1" "24" "4"
"1" "1" "1" "60" "11"
"1" "1" "4" "78" "12"
"1" "1" "4" "60" "13"
"2" "1" "1" "45" "2"
"1" "1" "1" "8" "13"
"1" "1" "1" "91" "12"
"1" "6" "1" "65" "3"
"2" "6" "1" "75" "2"
"1" "1" "1" "3" "3"
"1" "1" "1" "22" "3"
"1" "1" "1" "32" "3"
"2" "1" "1" "30" "3"
"1" "1" "1" "25" "2"
"1" "1" "1" "22" "12"
"1" "1" "1" "29" "2"
"1" "1" "1" "91" "13"
"2" "1" "1" "34" "2"
"1" "1" "1" "13" "3"
"1" "1" "1" "9" "3"
"1" "1" "1" "38" "12"
"1" "1" "1" "52" "12"
"2" "1" "1" "44" "2"
"1" "8" "5" "13" "3"
"1" "8" "5" "11" "3"
"2" "1" "2" "72" "6"
"2" "1" "2" "12" "5"
"1" "1" "2" "77" "2"
"2" "1" "1" "73" "2"
"1" "1" "1" "64" "2"
"2" "1" "1" "17" "3"
"2" "1" "5" "80" "2"
"1" "1" "1" "16" "3"
"1" "1" "1" "73" "13"
"1" "1" "1" "77" "12"
"1" "4" "1" "49" "2"
"1" "8" "1" "18" "3"
"2" "1" "1" "52" "2"
"2" "1" "1" "77" "13"
"2" "1" "1" "19" "8"
"2" "1" "1" "79" "2"
"1" "1" "5" "42" "2"
"1" "1" "5" "13" "3"
"2" "1" "5" "10" "3"
"2" "1" "1" "33" "3"
"1" "1" "1" "21" "3"
"2" "1" "1" "83" "2"
"1" "1" "1" "26" "2"
"2" "1" "1" "39" "12"
"2" "1" "1" "41" "2"
"2" "1" "1" "49" "2"
"2" "1" "1" "10" "3"
"2" "1" "1" "56" "2"
"2" "1" "1" "81" "2"
"1" "1" "1" "54" "11"
"1" "1" "1" "79" "6"
"2" "1" "1" "65" "2"
"2" "1" "1" "64" "2"
"2" "1" "1" "57" "12"
"2" "1" "1" "33" "13"
"1" "1" "1" "28" "13"
"2" "1" "1" "62" "2"
"2" "1" "1" "51" "3"
"1" "1" "1" "2" "3"
"1" "1" "1" "42" "2"
"1" "1" "1" "16" "3"
"2" "1" "1" "13" "3"
"1" "1" "1" "63" "13"
"2" "1" "1" "71" "2"
"2" "1" "1" "63" "2"
"2" "1" "1" "45" "2"
"2" "1" "1" "59" "2"
"2" "1" "1" "54" "2"
"2" "1" "1" "45" "12"
"1" "1" "1" "68" "12"
"1" "2" "1" "18" "3"
"1" "2" "1" "12" "3"
"2" "2" "1" "11" "3"
"1" "3" "1" "56" "2"
"2" "1" "1" "8" "4"
"1" "1" "1" "34" "13"
"1" "1" "1" "63" "6"
"1" "1" "1" "41" "3"
"1" "2" "1" "1" "3"
"1" "1" "2" "27" "3"
"1" "1" "1" "41" "2"
"2" "1" "1" "41" "3"
"2" "1" "1" "10" "8"
"2" "1" "1" "56" "2"
"1" "4" "1" "87" "2"
"1" "8" "1" "11" "6"
"1" "1" "1" "23" "11"
"2" "1" "1" "44" "3"
"2" "1" "1" "50" "3"
"2" "1" "1" "50" "3"
"2" "7" "3" "89" "2"
"1" "1" "3" "73" "13"
"2" "1" "3" "43" "6"
"2" "1" "2" "46" "2"
"1" "1" "1" "18" "3"
"1" "1" "1" "14" "3"
"1" "1" "1" "20" "3"
"2" "1" "1" "21" "3"
"2" "1" "1" "49" "2"
"1" "1" "1" "50" "2"
"1" "1" "1" "28" "5"
"2" "1" "1" "65" "2"
"1" "1" "1" "46" "12"
"1" "2" "1" "14" "3"
"1" "1" "1" "80" "12"
"1" "1" "1" "11" "11"
"1" "1" "1" "60" "3"
"1" "1" "1" "46" "2"
"2" "1" "1" "51" "2"
"2" "1" "1" "23" "3"
"1" "1" "1" "53" "2"
"1" "1" "1" "19" "3"
"2" "1" "1" "48" "2"
"1" "1" "1" "24" "3"
"1" "1" "1" "20" "3"
"2" "1" "1" "55" "2"
"1" "8" "1" "63" "2"
"1" "1" "1" "10" "3"
"2" "1" "1" "7" "3"
"2" "1" "1" "51" "2"
"1" "1" "1" "24" "3"
"1" "1" "1" "46" "2"
"1" "1" "1" "9" "3"
"2" "1" "1" "6" "3"
"1" "2" "1" "13" "3"
"2" "2" "1" "12" "3"
"2" "1" "1" "66" "2"
"2" "1" "1" "21" "8"
"1" "1" "1" "42" "2"
"2" "1" "1" "56" "2"
"2" "1" "1" "45" "2"
"2" "1" "1" "13" "5"
"2" "1" "1" "65" "2"
"1" "1" "1" "49" "6"
"1" "1" "1" "73" "6"
"1" "1" "1" "60" "11"
"2" "1" "1" "85" "9"
"2" "2" "1" "84" "2"
"2" "1" "1" "66" "2"
"2" "1" "5" "53" "2"
"2" "1" "5" "68" "6"
"1" "1" "1" "36" "3"
"1" "1" "1" "82" "7"
"1" "1" "1" "17" "3"
"1" "1" "1" "39" "12"
"1" "1" "1" "69" "2"
"2" "1" "2" "56" "2"
"1" "1" "2" "47" "10"
"2" "2" "1" "17" "3"
"2" "2" "1" "11" "3"
"2" "1" "1" "46" "2"
"2" "1" "4" "19" "3"
"2" "1" "4" "17" "3"
"2" "2" "1" "47" "2"
"1" "2" "1" "28" "5"
"2" "1" "1" "61" "2"
"1" "1" "1" "23" "3"
"2" "1" "1" "21" "3"
"2" "1" "1" "48" "11"
"1" "2" "1" "17" "8"
"2" "2" "1" "16" "8"
"1" "2" "1" "12" "8"
"2" "1" "1" "53" "10"
"2" "1" "1" "63" "2"
"2" "2" "1" "63" "2"
"2" "1" "1" "44" "2"
"1" "1" "1" "32" "2"
"1" "1" "1" "44" "12"
"1" "1" "1" "22" "3"
"2" "1" "1" "33" "2"
"2" "1" "1" "62" "2"
"1" "1" "5" "39" "12"
"2" "1" "1" "29" "2"
"2" "1" "1" "60" "2"
"1" "1" "1" "20" "4"
"2" "1" "1" "68" "2"
"2" "1" "1" "57" "12"
"2" "1" "1" "87" "2"
"2" "1" "1" "84" "2"
"1" "2" "1" "38" "3"
"1" "2" "1" "60" "6"
"2" "2" "1" "80" "7"
"2" "1" "1" "17" "3"
"2" "1" "1" "20" "2"
"2" "1" "1" "11" "3"
"2" "1" "1" "17" "3"
"2" "1" "1" "16" "3"
"1" "1" "1" "50" "2"
"2" "1" "1" "45" "3"
"1" "1" "1" "28" "2"
"2" "2" "1" "40" "3"
"1" "2" "1" "32" "3"
"1" "1" "1" "33" "2"
"1" "1" "1" "25" "12"
"1" "8" "5" "19" "13"
"1" "1" "3" "13" "3"
"1" "8" "5" "82" "2"
"2" "2" "1" "56" "2"
"1" "2" "1" "21" "5"
"2" "1" "1" "56" "2"
"1" "1" "1" "79" "2"
"1" "1" "1" "33" "2"
"1" "1" "1" "2" "3"
"2" "2" "1" "11" "3"
"1" "2" "1" "30" "6"
"2" "2" "1" "52" "7"
"1" "1" "2" "64" "2"
"1" "1" "2" "27" "3"
"1" "1" "1" "17" "8"
"2" "1" "1" "42" "2"
"1" "1" "1" "2" "3"
"1" "1" "1" "19" "3"
"2" "1" "1" "36" "2"
"2" "1" "1" "52" "2"
"2" "1" "1" "26" "3"
"1" "1" "1" "4" "3"
"1" "1" "1" "87" "2"
"2" "2" "1" "80" "3"
"2" "1" "1" "46" "2"
"2" "1" "1" "84" "2"
"1" "1" "1" "18" "3"
"1" "1" "1" "43" "2"
"1" "1" "1" "15" "3"
"1" "1" "1" "22" "3"
"2" "1" "4" "39" "6"
"1" "1" "4" "74" "7"
"2" "1" "1" "27" "2"
"2" "6" "1" "44" "2"
"1" "1" "1" "5" "3"
"1" "1" "1" "82" "12"
"2" "7" "5" "2" "3"
"2" "3" "1" "58" "2"
"1" "1" "1" "70" "2"
"2" "1" "1" "62" "2"
"2" "7" "1" "58" "2"
"2" "7" "1" "19" "3"
"2" "7" "1" "17" "3"
"2" "1" "1" "55" "2"
"1" "1" "2" "8" "3"
"1" "1" "2" "36" "2"
"1" "1" "1" "25" "12"
"1" "1" "1" "86" "12"
"2" "1" "1" "60" "2"
"2" "9" "5" "68" "6"
"2" "1" "1" "36" "2"
"1" "1" "1" "10" "3"
"1" "1" "1" "8" "3"
"2" "1" "1" "64" "2"
"1" "1" "1" "30" "3"
"1" "8" "1" "49" "2"
"1" "1" "1" "28" "2"
"2" "1" "1" "7" "3"
"1" "1" "1" "34" "2"
"2" "1" "1" "82" "2"
"2" "1" "1" "69" "2"
"2" "1" "1" "62" "2"
"2" "1" "1" "39" "2"
"2" "1" "1" "8" "3"
"1" "1" "1" "3" "3"
"1" "1" "2" "58" "9"
"2" "1" "2" "25" "3"
"1" "1" "1" "49" "2"
"1" "1" "1" "11" "3"
"1" "1" "1" "7" "3"
"1" "7" "2" "58" "2"
"2" "1" "1" "66" "2"
"1" "6" "1" "70" "13"
"1" "1" "1" "10" "3"
"2" "1" "2" "90" "2"
"1" "1" "1" "54" "2"
"1" "1" "1" "36" "12"
"2" "1" "5" "22" "3"
"1" "1" "5" "19" "3"
"1" "7" "5" "29" "2"
"1" "2" "1" "43" "3"
"1" "2" "1" "42" "3"
"2" "4" "1" "51" "2"
"2" "4" "1" "23" "3"
"1" "4" "1" "16" "3"
"2" "1" "1" "42" "2"
"1" "1" "1" "18" "3"
"1" "1" "1" "15" "3"
"2" "1" "1" "34" "8"
"2" "1" "1" "11" "11"
"1" "1" "1" "95" "2"
"2" "1" "1" "39" "2"
"1" "8" "1" "8" "5"
"1" "1" "1" "8" "3"
"2" "7" "5" "70" "7"
"1" "7" "5" "90" "11"
"1" "1" "1" "78" "2"
"1" "1" "1" "23" "12"
"2" "1" "1" "70" "2"
"1" "1" "1" "52" "2"
"1" "1" "1" "3" "3"
"2" "1" "1" "63" "6"
"2" "1" "1" "53" "6"
"2" "1" "1" "94" "7"
"2" "3" "1" "4" "3"
"2" "3" "1" "85" "12"
"1" "1" "1" "35" "2"
"2" "1" "1" "9" "3"
"1" "1" "1" "64" "12"
"2" "1" "1" "50" "2"
"1" "1" "1" "17" "3"
"2" "1" "1" "16" "3"
"1" "7" "5" "20" "4"
"2" "1" "5" "43" "11"
"1" "1" "5" "87" "11"
"1" "1" "2" "76" "12"
"2" "1" "1" "49" "3"
"1" "1" "1" "42" "2"
"2" "7" "5" "33" "2"
"1" "1" "1" "47" "11"
"1" "1" "1" "26" "2"
"1" "1" "1" "40" "6"
"2" "1" "1" "57" "2"
"1" "1" "1" "64" "2"
"2" "1" "1" "90" "2"
"1" "1" "1" "22" "8"
"1" "1" "1" "38" "13"
"2" "1" "1" "56" "2"
"1" "1" "1" "80" "12"
"1" "1" "1" "68" "6"
"1" "1" "1" "56" "2"
"1" "1" "1" "58" "12"
"1" "1" "1" "92" "2"
"1" "1" "1" "33" "3"
"2" "1" "1" "32" "12"
"1" "1" "1" "7" "3"
"2" "1" "1" "50" "2"
"2" "1" "1" "32" "2"
"1" "1" "1" "3" "3"
"1" "1" "1" "1" "3"
"2" "1" "1" "30" "2"
"1" "1" "1" "9" "3"
"1" "1" "1" "5" "3"
"2" "8" "2" "10" "3"
"2" "8" "2" "57" "7"
"2" "1" "1" "44" "2"
"1" "1" "1" "17" "3"
"2" "1" "1" "15" "3"
"2" "1" "2" "51" "2"
"1" "1" "2" "21" "3"
"1" "1" "1" "7" "3"
"1" "1" "1" "62" "2"
"2" "1" "1" "36" "2"
"1" "1" "1" "9" "3"
"2" "1" "1" "7" "3"
"2" "1" "2" "47" "2"
"1" "1" "2" "23" "10"
"2" "1" "2" "90" "9"
"2" "1" "1" "78" "2"
"2" "1" "1" "65" "2"
"1" "1" "1" "29" "3"
"2" "1" "1" "65" "2"
"2" "1" "1" "66" "2"
"1" "1" "1" "29" "3"
"1" "2" "1" "19" "11"
"2" "2" "1" "12" "11"
"1" "1" "1" "56" "2"
"1" "1" "1" "23" "11"
"2" "4" "1" "33" "2"
"1" "1" "1" "9" "3"
"1" "1" "1" "69" "12"
"1" "1" "1" "44" "2"
"2" "1" "1" "3" "3"
"2" "4" "1" "50" "2"
"2" "4" "1" "16" "3"
"2" "1" "1" "48" "2"
"2" "1" "1" "31" "2"
"2" "1" "1" "3" "3"
"2" "1" "1" "49" "2"
"1" "1" "1" "40" "12"
"1" "1" "1" "19" "12"
"2" "1" "1" "61" "2"
"2" "7" "2" "33" "2"
"1" "7" "2" "1" "3"
"2" "1" "1" "47" "2"
"1" "1" "1" "1" "13"
"1" "1" "1" "3" "3"
"1" "1" "1" "1" "3"
"1" "8" "1" "16" "3"
"2" "1" "1" "34" "12"
"2" "1" "1" "62" "2"
"1" "1" "1" "96" "10"
"2" "1" "1" "55" "2"
"2" "1" "2" "25" "3"
"1" "1" "1" "75" "2"
"1" "1" "3" "2" "3"
"2" "2" "1" "16" "5"
"1" "1" "1" "34" "3"
"2" "2" "1" "20" "3"
"2" "2" "1" "12" "3"
"1" "1" "1" "29" "2"
"1" "1" "1" "24" "3"
"2" "1" "1" "30" "12"
"2" "1" "1" "63" "2"
"2" "1" "2" "45" "12"
"1" "1" "2" "27" "3"
"2" "1" "2" "69" "6"
"1" "1" "1" "3" "4"
"2" "1" "1" "65" "2"
"2" "1" "1" "85" "12"
"2" "4" "1" "37" "2"
"2" "4" "1" "7" "3"
"1" "4" "1" "3" "3"
"2" "1" "1" "55" "11"
"2" "1" "1" "30" "4"
"2" "1" "1" "94" "2"
"2" "1" "5" "72" "2"
"1" "1" "1" "31" "2"
"2" "1" "1" "11" "3"
"1" "1" "1" "8" "3"
"2" "1" "1" "67" "2"
"1" "1" "1" "55" "2"
"2" "1" "1" "59" "2"
"1" "1" "1" "14" "3"
"1" "1" "1" "2" "3"
"1" "1" "2" "33" "6"
"2" "1" "2" "78" "2"
"2" "6" "1" "39" "2"
"1" "6" "1" "13" "3"
"2" "6" "1" "61" "9"
"1" "2" "1" "65" "2"
"2" "2" "1" "15" "3"
"2" "1" "1" "44" "2"
"1" "1" "1" "17" "3"
"2" "1" "1" "14" "5"
"2" "1" "2" "75" "2"
"1" "1" "1" "95" "12"
"2" "1" "1" "46" "2"
"1" "1" "1" "59" "12"
"1" "1" "1" "42" "2"
"1" "1" "1" "2" "3"
"1" "2" "1" "39" "11"
"2" "1" "1" "77" "2"
"2" "3" "1" "73" "2"
"2" "8" "1" "13" "3"
"2" "8" "1" "10" "3"
"1" "1" "1" "8" "3"
"2" "1" "1" "22" "12"
"2" "1" "1" "22" "12"
"2" "1" "1" "21" "12"
"2" "2" "1" "57" "12"
"1" "2" "1" "57" "7"
"1" "1" "1" "44" "2"
"2" "1" "1" "10" "3"
"1" "1" "1" "7" "3"
"1" "1" "1" "12" "3"
"1" "1" "1" "50" "2"
"2" "1" "1" "19" "3"
"2" "1" "1" "17" "3"
"1" "2" "1" "14" "8"
"2" "1" "1" "64" "2"
"2" "1" "1" "56" "2"
"1" "2" "1" "31" "12"
"1" "2" "1" "45" "3"
"1" "2" "1" "93" "2"
"1" "1" "1" "57" "2"
"1" "1" "1" "64" "2"
"1" "1" "1" "78" "12"
"1" "1" "1" "40" "3"
"2" "1" "1" "32" "2"
"1" "1" "1" "25" "12"
"2" "8" "1" "11" "3"
"2" "8" "1" "9" "3"
"1" "8" "1" "3" "3"
"2" "1" "1" "60" "10"
"2" "1" "2" "66" "12"
"1" "1" "2" "90" "11"
"1" "1" "1" "63" "2"
"1" "1" "1" "31" "2"
"1" "1" "1" "43" "12"
"1" "1" "1" "39" "3"
"1" "1" "1" "35" "2"
"2" "1" "1" "59" "2"
"1" "1" "1" "77" "2"
"2" "1" "1" "95" "7"
"2" "1" "1" "19" "8"
"2" "1" "1" "36" "2"
"1" "1" "1" "8" "3"
"2" "1" "1" "4" "3"
"1" "1" "5" "32" "12"
"1" "2" "1" "48" "8"
"2" "1" "1" "37" "2"
"2" "1" "1" "13" "3"
"1" "1" "1" "22" "12"
"1" "1" "1" "72" "2"
"1" "1" "1" "50" "6"
"1" "1" "1" "48" "2"
"1" "1" "1" "46" "12"
"2" "1" "1" "43" "2"
"2" "1" "1" "20" "3"
"1" "1" "1" "12" "3"
"2" "1" "1" "71" "7"
"1" "1" "1" "22" "2"
"2" "1" "1" "72" "2"
"1" "1" "1" "4" "13"
"2" "1" "1" "11" "3"
"1" "1" "1" "45" "2"
"1" "1" "1" "35" "2"
"1" "1" "1" "1" "3"
"2" "1" "2" "44" "2"
"1" "1" "1" "18" "3"
"2" "2" "1" "31" "2"
"2" "1" "2" "30" "3"
"2" "1" "2" "67" "2"
"1" "1" "1" "87" "6"
"2" "1" "1" "29" "2"
"1" "1" "1" "2" "3"
"2" "1" "1" "58" "2"
"1" "1" "1" "33" "2"
"2" "1" "1" "5" "3"
"1" "1" "1" "91" "12"
"1" "1" "1" "46" "12"
"2" "1" "1" "49" "2"
"2" "1" "5" "56" "2"
"2" "1" "5" "26" "3"
"1" "1" "5" "22" "3"
"2" "8" "2" "48" "10"
"1" "1" "1" "88" "2"
"1" "1" "1" "75" "7"
"2" "1" "1" "36" "3"
"1" "1" "1" "70" "2"
"1" "1" "1" "48" "7"
"2" "1" "1" "41" "2"
"1" "1" "1" "2" "3"
"1" "1" "2" "26" "3"
"1" "1" "2" "86" "12"
"1" "3" "1" "15" "8"
"2" "3" "1" "88" "9"
"1" "3" "1" "58" "13"
"1" "1" "1" "16" "2"
"1" "1" "1" "89" "2"
"2" "1" "1" "87" "13"
"2" "1" "1" "80" "2"
"1" "1" "1" "61" "2"
"2" "1" "1" "25" "12"
"2" "1" "1" "41" "2"
"1" "1" "1" "85" "2"
"2" "1" "1" "26" "3"
"1" "1" "1" "53" "3"
"1" "1" "1" "52" "2"
"2" "1" "1" "13" "4"
"1" "1" "1" "28" "2"
"1" "1" "1" "44" "10"
"1" "1" "1" "27" "3"
"2" "1" "1" "7" "12"
"2" "2" "1" "35" "2"
"2" "2" "1" "10" "3"
"1" "2" "1" "6" "3"
"2" "1" "1" "71" "12"
"2" "7" "2" "66" "6"
"1" "1" "1" "67" "2"
"2" "1" "1" "64" "2"
"1" "1" "1" "96" "12"
"2" "1" "1" "73" "2"
"1" "1" "1" "47" "2"
"2" "3" "1" "3" "8"
"2" "3" "1" "40" "13"
"1" "1" "1" "48" "4"
"2" "1" "1" "36" "12"
"1" "1" "1" "14" "3"
"1" "7" "3" "69" "12"
"1" "7" "3" "10" "4"
"2" "1" "1" "79" "12"
"2" "1" "1" "29" "2"
"1" "1" "1" "10" "3"
"1" "1" "1" "3" "3"
"2" "1" "1" "57" "2"
"2" "8" "1" "26" "3"
"2" "1" "1" "52" "2"
"1" "1" "1" "24" "3"
"2" "1" "1" "42" "2"
"2" "1" "1" "19" "3"
"2" "1" "1" "18" "3"
"2" "1" "1" "53" "2"
"1" "1" "1" "12" "3"
"1" "3" "1" "42" "12"
"1" "1" "2" "46" "2"
"2" "1" "1" "16" "3"
"2" "1" "1" "70" "2"
"1" "1" "1" "50" "2"
"1" "1" "1" "19" "3"
"1" "1" "1" "13" "3"
"1" "1" "1" "8" "3"
"1" "1" "1" "24" "12"
"1" "1" "1" "26" "12"
"1" "1" "1" "34" "2"
"2" "1" "1" "4" "3"
"1" "1" "1" "1" "3"
"1" "1" "1" "62" "3"
"1" "6" "1" "82" "13"
"1" "6" "1" "26" "13"
"1" "6" "1" "88" "2"
"1" "1" "1" "36" "12"
"2" "1" "1" "60" "2"
"2" "1" "1" "24" "2"
"2" "1" "1" "7" "13"
"2" "1" "1" "71" "2"
"2" "7" "1" "30" "2"
"1" "2" "1" "1" "3"
"2" "7" "2" "48" "2"
"1" "7" "2" "20" "3"
"1" "1" "1" "56" "7"
"1" "1" "1" "67" "2"
"2" "1" "1" "9" "3"
"2" "6" "1" "33" "2"
"1" "6" "1" "1" "3"
"1" "1" "1" "85" "12"
"1" "2" "1" "73" "2"
"1" "2" "1" "19" "8"
"2" "8" "1" "21" "3"
"1" "2" "1" "42" "12"
"2" "2" "1" "8" "3"
"1" "6" "1" "26" "3"
"1" "6" "1" "20" "3"
"2" "1" "1" "39" "2"
"1" "1" "1" "7" "3"
"2" "1" "1" "5" "3"
"2" "1" "1" "39" "13"
"1" "1" "1" "54" "2"
"2" "1" "1" "70" "12"
"1" "1" "1" "49" "7"
"2" "2" "1" "46" "2"
"1" "2" "1" "18" "3"
"1" "1" "1" "49" "2"
"2" "1" "1" "39" "6"
"1" "1" "2" "15" "11"
"2" "2" "1" "5" "3"
"2" "1" "1" "68" "2"
"1" "1" "1" "37" "2"
"1" "1" "1" "53" "2"
"1" "1" "1" "64" "2"
"1" "1" "1" "61" "3"
"1" "1" "1" "33" "2"
"2" "1" "2" "59" "2"
"1" "1" "2" "31" "3"
"2" "1" "2" "24" "3"
"1" "1" "1" "59" "2"
"1" "1" "1" "24" "3"
"1" "1" "1" "59" "6"
"2" "1" "1" "95" "7"
"1" "1" "1" "74" "2"
"1" "1" "1" "47" "12"
"1" "1" "1" "93" "10"
"1" "1" "1" "22" "3"
"2" "1" "1" "21" "13"
"1" "1" "1" "32" "2"
"1" "2" "1" "25" "3"
"2" "2" "1" "71" "7"
"1" "2" "1" "4" "8"
"1" "1" "1" "94" "2"
"2" "1" "1" "24" "12"
"2" "1" "1" "20" "12"
"1" "1" "1" "23" "2"
"2" "1" "1" "24" "4"
"1" "1" "1" "45" "6"
"1" "1" "1" "38" "3"
"1" "1" "1" "36" "2"
"1" "1" "1" "17" "3"
"2" "1" "1" "17" "3"
"2" "1" "1" "56" "3"
"2" "1" "1" "26" "8"
"2" "1" "1" "2" "8"
"2" "1" "1" "37" "2"
"2" "1" "1" "6" "3"
"1" "1" "1" "4" "3"
"1" "2" "1" "61" "3"
"1" "2" "1" "43" "12"
"1" "2" "1" "32" "5"
"1" "1" "1" "33" "12"
"1" "1" "1" "23" "13"
"1" "1" "1" "77" "9"
"1" "1" "1" "30" "2"
"1" "1" "1" "70" "2"
"2" "1" "1" "42" "2"
"1" "1" "1" "23" "5"
"2" "1" "2" "33" "2"
"1" "1" "1" "11" "5"
"1" "1" "1" "49" "5"
"1" "1" "1" "62" "2"
"1" "7" "2" "43" "2"
"2" "7" "2" "19" "3"
"2" "7" "2" "10" "3"
"1" "1" "1" "83" "6"
"1" "1" "1" "56" "2"
"2" "1" "1" "87" "2"
"2" "1" "1" "55" "2"
"2" "1" "1" "25" "4"
"2" "1" "1" "1" "8"
"2" "2" "1" "48" "2"
"1" "1" "1" "39" "3"
"2" "1" "1" "61" "2"
"1" "1" "1" "77" "2"
"1" "1" "1" "30" "3"
"1" "1" "1" "29" "2"
"2" "1" "1" "1" "3"
"1" "1" "1" "56" "3"
"2" "2" "3" "37" "3"
"2" "1" "1" "61" "2"
"2" "1" "1" "12" "8"
"2" "1" "1" "58" "8"
"2" "1" "1" "70" "2"
"1" "1" "1" "45" "2"
"1" "1" "1" "13" "3"
"1" "1" "1" "72" "12"
"1" "1" "1" "34" "3"
"2" "1" "1" "49" "2"
"1" "1" "1" "19" "3"
"2" "1" "1" "82" "2"
"2" "1" "1" "57" "2"
"1" "2" "1" "56" "3"
"1" "2" "1" "35" "2"
"2" "2" "1" "16" "3"
"2" "2" "1" "7" "3"
"1" "1" "1" "49" "12"
"2" "1" "1" "82" "2"
"2" "1" "1" "24" "6"
"1" "1" "1" "27" "2"
"2" "1" "1" "2" "3"
"1" "1" "2" "35" "2"
"1" "1" "2" "12" "3"
"2" "1" "2" "4" "3"
"2" "1" "1" "61" "2"
"2" "1" "1" "24" "8"
"1" "1" "1" "5" "12"
"1" "1" "1" "86" "11"
"2" "2" "1" "74" "6"
"1" "1" "1" "2" "8"
"2" "1" "1" "51" "2"
"1" "1" "1" "23" "3"
"1" "1" "1" "45" "2"
"2" "1" "1" "12" "3"
"2" "1" "1" "58" "3"
"2" "1" "1" "52" "2"
"1" "1" "1" "82" "13"
"1" "2" "1" "16" "3"
"1" "1" "1" "79" "2"
"1" "8" "2" "42" "3"
"2" "1" "1" "72" "2"
"1" "1" "1" "10" "13"
"2" "1" "1" "28" "12"
"1" "1" "1" "54" "2"
"1" "1" "1" "8" "3"
"1" "1" "1" "19" "6"
"1" "1" "2" "29" "6"
"2" "2" "1" "74" "2"
"2" "1" "1" "69" "2"
"1" "2" "1" "8" "3"
"2" "2" "1" "3" "3"
"2" "1" "1" "57" "2"
"1" "1" "1" "39" "3"
"1" "1" "1" "7" "3"
"2" "1" "1" "26" "12"
"1" "1" "1" "25" "3"
"2" "5" "1" "37" "2"
"1" "5" "1" "7" "3"
"2" "5" "1" "1" "3"
"1" "1" "1" "72" "9"
"2" "1" "1" "79" "2"
"2" "1" "1" "30" "2"
"1" "1" "1" "5" "3"
"2" "1" "1" "78" "2"
"1" "1" "2" "44" "12"
"1" "1" "1" "59" "3"
"2" "1" "1" "65" "2"
"1" "1" "1" "29" "8"
"2" "1" "1" "70" "2"
"1" "1" "1" "68" "2"
"2" "1" "1" "26" "12"
"2" "1" "1" "26" "12"
"1" "1" "1" "18" "13"
"1" "1" "1" "35" "2"
"1" "1" "1" "65" "2"
"1" "1" "1" "25" "3"
"1" "1" "1" "37" "2"
"1" "1" "1" "34" "3"
"2" "1" "1" "46" "2"
"1" "1" "1" "49" "13"
"1" "1" "1" "73" "2"
"1" "1" "1" "21" "2"
"1" "2" "1" "66" "2"
"1" "1" "1" "58" "2"
"1" "1" "1" "91" "10"
"1" "1" "1" "40" "12"
"1" "1" "1" "33" "2"
"1" "2" "1" "70" "3"
"1" "2" "1" "16" "8"
"2" "2" "1" "68" "2"
"1" "1" "1" "49" "11"
"2" "1" "1" "66" "2"
"1" "1" "1" "36" "2"
"1" "1" "1" "14" "3"
"1" "1" "1" "5" "3"
"2" "1" "1" "23" "2"
"2" "1" "1" "44" "2"
"1" "1" "1" "16" "5"
"1" "1" "1" "14" "5"
"1" "1" "1" "66" "2"
"1" "1" "1" "27" "2"
"1" "4" "1" "63" "9"
"1" "2" "1" "51" "2"
"1" "1" "1" "19" "5"
"1" "1" "1" "44" "2"
"1" "1" "1" "16" "3"
"1" "1" "1" "28" "4"
"2" "1" "1" "59" "2"
"2" "8" "1" "1" "3"
"2" "6" "1" "31" "2"
"1" "6" "1" "11" "8"
"2" "6" "1" "33" "2"
"1" "6" "1" "7" "3"
"1" "6" "1" "1" "3"
"1" "1" "1" "45" "2"
"2" "7" "5" "41" "3"
"1" "6" "1" "88" "13"
"1" "6" "1" "16" "12"
"1" "1" "5" "30" "2"
"2" "1" "1" "63" "2"
"1" "1" "1" "33" "3"
"1" "1" "1" "64" "6"
"2" "1" "1" "25" "12"
"1" "1" "1" "18" "12"
"1" "8" "1" "41" "3"
"1" "8" "1" "8" "3"
"1" "1" "1" "44" "2"
"2" "1" "1" "27" "12"
"2" "1" "1" "33" "12"
"2" "1" "1" "48" "2"
"2" "2" "1" "80" "2"
"2" "1" "1" "62" "2"
"1" "1" "1" "70" "2"
"1" "1" "1" "46" "2"
"2" "1" "1" "42" "12"
"2" "1" "1" "86" "12"
"1" "1" "1" "23" "12"
"2" "1" "1" "22" "12"
"2" "1" "1" "22" "3"
"1" "1" "1" "64" "13"
"2" "1" "1" "93" "12"
"2" "1" "5" "73" "2"
"1" "8" "1" "48" "11"
"2" "1" "1" "52" "2"
"2" "1" "1" "74" "2"
"1" "1" "1" "68" "2"
"1" "1" "2" "35" "2"
"2" "1" "2" "3" "3"
"1" "1" "1" "86" "7"
"1" "1" "1" "80" "12"
